procs|alg|input|items|utc|ts|duration
8|quicksort_left|interleaved|100|13 Jun 2019  4:30:58.430571|1560400258430588|0.000000
8|quicksort_left|interleaved|1000|13 Jun 2019  4:30:58.431181|1560400258431197|0.052000
8|quicksort_left|interleaved|10000|13 Jun 2019  4:30:58.483869|1560400258483903|6.210000
8|quicksort_left|bucketed|10|13 Jun 2019  4:31:04.699412|1560400264699456|0.001000
8|quicksort_left|bucketed|100|13 Jun 2019  4:31:04.699649|1560400264699684|0.001000
8|quicksort_left|bucketed|1000|13 Jun 2019  4:31:04.700863|1560400264700900|0.075000
8|quicksort_left|bucketed|10000|13 Jun 2019  4:31:04.776764|1560400264776811|7.525000
8|quicksort_right|constant|10|13 Jun 2019  4:31:12.309030|1560400272309073|0.000000
8|quicksort_right|constant|100|13 Jun 2019  4:31:12.309260|1560400272309294|0.001000
8|quicksort_right|constant|1000|13 Jun 2019  4:31:12.310375|1560400272310411|0.073000
8|quicksort_right|constant|10000|13 Jun 2019  4:31:12.383564|1560400272383608|7.262000
8|quicksort_right|sorted|10|13 Jun 2019  4:31:19.646434|1560400279646475|0.001000
8|quicksort_right|sorted|100|13 Jun 2019  4:31:19.646649|1560400279646683|0.001000
8|quicksort_right|sorted|1000|13 Jun 2019  4:31:19.648271|1560400279648327|0.080000
8|quicksort_right|sorted|10000|13 Jun 2019  4:31:19.728830|1560400279728876|7.653000
8|quicksort_right|reversed|10|13 Jun 2019  4:31:27.383127|1560400287383167|0.000000
8|quicksort_right|reversed|100|13 Jun 2019  4:31:27.383379|1560400287383428|0.001000
8|quicksort_right|reversed|1000|13 Jun 2019  4:31:27.384632|1560400287384702|0.084000
8|quicksort_right|reversed|10000|13 Jun 2019  4:31:27.468997|1560400287469042|7.937000
8|quicksort_right|random|10|13 Jun 2019  4:31:35.406865|1560400295406906|0.000000
8|quicksort_right|random|100|13 Jun 2019  4:31:35.407080|1560400295407114|0.001000
8|quicksort_right|random|1000|13 Jun 2019  4:31:35.408292|1560400295408329|0.076000
8|quicksort_right|random|10000|13 Jun 2019  4:31:35.484978|1560400295485022|7.470000
8|quicksort_right|interleaved|8|13 Jun 2019  4:31:42.962127|1560400302962172|0.000000
8|quicksort_right|interleaved|100|13 Jun 2019  4:31:42.962341|1560400302962375|0.001000
8|quicksort_right|interleaved|1000|13 Jun 2019  4:31:42.963549|1560400302963587|0.081000
8|quicksort_right|interleaved|10000|13 Jun 2019  4:31:43.045533|1560400303045579|7.744000
8|quicksort_right|bucketed|10|13 Jun 2019  4:31:50.793603|1560400310793644|0.000000
8|quicksort_right|bucketed|100|13 Jun 2019  4:31:50.793819|1560400310793853|0.001000
8|quicksort_right|bucketed|1000|13 Jun 2019  4:31:50.795244|1560400310795309|0.078000
8|quicksort_right|bucketed|10000|13 Jun 2019  4:31:50.874213|1560400310874256|7.437000
8|quicksort_random|constant|10|13 Jun 2019  4:31:58.317096|1560400318317137|0.000000
8|quicksort_random|constant|100|13 Jun 2019  4:31:58.317374|1560400318317409|0.002000
8|quicksort_random|constant|1000|13 Jun 2019  4:31:58.318853|1560400318318922|0.077000
8|quicksort_random|constant|10000|13 Jun 2019  4:31:58.396275|1560400318396318|5.746000
8|quicksort_random|sorted|10|13 Jun 2019  4:32:04.142234|1560400324142255|0.000000
8|quicksort_random|sorted|100|13 Jun 2019  4:32:04.142351|1560400324142366|0.001000
8|quicksort_random|sorted|1000|13 Jun 2019  4:32:04.142988|1560400324143006|0.049000
8|quicksort_random|sorted|10000|13 Jun 2019  4:32:04.191891|1560400324191913|4.248000
8|quicksort_random|reversed|10|13 Jun 2019  4:32:08.440408|1560400328440441|0.000000
8|quicksort_random|reversed|100|13 Jun 2019  4:32:08.440574|1560400328440599|0.001000
8|quicksort_random|reversed|1000|13 Jun 2019  4:32:08.441760|1560400328441798|0.046000
8|quicksort_random|reversed|10000|13 Jun 2019  4:32:08.488291|1560400328488343|4.492000
8|quicksort_random|random|10|13 Jun 2019  4:32:12.980121|1560400332980144|0.000000
8|quicksort_random|random|100|13 Jun 2019  4:32:12.980266|1560400332980283|0.001000
8|quicksort_random|random|1000|13 Jun 2019  4:32:12.981095|1560400332981115|0.046000
8|quicksort_random|random|10000|13 Jun 2019  4:32:13.027945|1560400333027976|4.365000
8|quicksort_random|interleaved|8|13 Jun 2019  4:32:17.397048|1560400337397077|0.000000
8|quicksort_random|interleaved|100|13 Jun 2019  4:32:17.397198|1560400337397228|0.001000
8|quicksort_random|interleaved|1000|13 Jun 2019  4:32:17.398073|1560400337398091|0.050000
8|quicksort_random|interleaved|10000|13 Jun 2019  4:32:17.448417|1560400337448455|4.472000
8|quicksort_random|bucketed|10|13 Jun 2019  4:32:21.925114|1560400341925159|0.000000
8|quicksort_random|bucketed|100|13 Jun 2019  4:32:21.925460|1560400341925515|0.002000
8|quicksort_random|bucketed|1000|13 Jun 2019  4:32:21.927331|1560400341927384|0.057000
8|quicksort_random|bucketed|10000|13 Jun 2019  4:32:21.985101|1560400341985134|4.351000
8|heapsort|constant|10|13 Jun 2019  4:32:26.341025|1560400346341062|0.000000
8|heapsort|constant|100|13 Jun 2019  4:32:26.341300|1560400346341328|0.001000
8|heapsort|constant|1000|13 Jun 2019  4:32:26.342377|1560400346342412|0.055000
8|heapsort|constant|10000|13 Jun 2019  4:32:26.397313|1560400346397345|4.085000
8|heapsort|sorted|10|13 Jun 2019  4:32:30.482084|1560400350482106|0.000000
8|heapsort|sorted|100|13 Jun 2019  4:32:30.482220|1560400350482237|0.001000
8|heapsort|sorted|1000|13 Jun 2019  4:32:30.483430|1560400350483455|0.050000
8|heapsort|sorted|10000|13 Jun 2019  4:32:30.533379|1560400350533403|4.399000
8|heapsort|reversed|10|13 Jun 2019  4:32:34.932135|1560400354932157|0.000000
8|heapsort|reversed|100|13 Jun 2019  4:32:34.932276|1560400354932294|0.001000
8|heapsort|reversed|1000|13 Jun 2019  4:32:34.933375|1560400354933403|0.053000
8|heapsort|reversed|10000|13 Jun 2019  4:32:34.985814|1560400354985839|4.634000
8|heapsort|random|10|13 Jun 2019  4:32:39.620543|1560400359620575|0.000000
8|heapsort|random|100|13 Jun 2019  4:32:39.620815|1560400359620840|0.001000
8|heapsort|random|1000|13 Jun 2019  4:32:39.622046|1560400359622068|0.058000
8|heapsort|random|10000|13 Jun 2019  4:32:39.680580|1560400359680611|4.456000
8|heapsort|interleaved|8|13 Jun 2019  4:32:44.140498|1560400364140522|0.001000
8|heapsort|interleaved|100|13 Jun 2019  4:32:44.140631|1560400364140649|0.001000
8|heapsort|interleaved|1000|13 Jun 2019  4:32:44.142011|1560400364142085|0.053000
8|heapsort|interleaved|10000|13 Jun 2019  4:32:44.194909|1560400364194932|4.465000
8|heapsort|bucketed|10|13 Jun 2019  4:32:48.662099|1560400368662120|0.000000
8|heapsort|bucketed|100|13 Jun 2019  4:32:48.662227|1560400368662242|0.001000
8|heapsort|bucketed|1000|13 Jun 2019  4:32:48.663160|1560400368663180|0.058000
8|heapsort|bucketed|10000|13 Jun 2019  4:32:48.721652|1560400368721687|4.549000
8|bucketsort|constant|10|13 Jun 2019  4:32:53.275102|1560400373275131|0.000000
8|bucketsort|constant|100|13 Jun 2019  4:32:53.275367|1560400373275388|0.001000
8|bucketsort|constant|1000|13 Jun 2019  4:32:53.276141|1560400373276163|0.050000
8|bucketsort|constant|10000|13 Jun 2019  4:32:53.325982|1560400373326013|4.419000
8|bucketsort|sorted|10|13 Jun 2019  4:32:57.746195|1560400377746225|0.000000
8|bucketsort|sorted|100|13 Jun 2019  4:32:57.746412|1560400377746436|0.001000
8|bucketsort|sorted|1000|13 Jun 2019  4:32:57.747644|1560400377747686|0.052000
8|bucketsort|sorted|10000|13 Jun 2019  4:32:57.800720|1560400377800753|4.505000
8|bucketsort|reversed|10|13 Jun 2019  4:33:02.307351|1560400382307386|0.000000
8|bucketsort|reversed|100|13 Jun 2019  4:33:02.307543|1560400382307560|0.000000
8|bucketsort|reversed|1000|13 Jun 2019  4:33:02.308216|1560400382308234|0.055000
8|bucketsort|reversed|10000|13 Jun 2019  4:33:02.363710|1560400382363742|7.240000
8|bucketsort|random|10|13 Jun 2019  4:33:09.604806|1560400389605002|0.000000
8|bucketsort|random|100|13 Jun 2019  4:33:09.605281|1560400389605316|0.001000
8|bucketsort|random|1000|13 Jun 2019  4:33:09.606581|1560400389606618|0.076000
8|bucketsort|random|10000|13 Jun 2019  4:33:09.684285|1560400389684329|7.543000
8|bucketsort|interleaved|8|13 Jun 2019  4:33:17.233848|1560400397233890|0.000000
8|bucketsort|interleaved|100|13 Jun 2019  4:33:17.234152|1560400397234187|0.001000
8|bucketsort|interleaved|1000|13 Jun 2019  4:33:17.235568|1560400397235605|0.077000
8|bucketsort|interleaved|10000|13 Jun 2019  4:33:17.313549|1560400397313592|7.665000
8|bucketsort|bucketed|10|13 Jun 2019  4:33:24.983494|1560400404983535|0.001000
8|bucketsort|bucketed|100|13 Jun 2019  4:33:24.983799|1560400404983834|0.001000
8|bucketsort|bucketed|1000|13 Jun 2019  4:33:24.985362|1560400404985399|0.078000
8|bucketsort|bucketed|10000|13 Jun 2019  4:33:25.063252|1560400405063292|7.602000
